# Height [m];Temperature [K];Wind Speed [m/s];Relative Humidity [%]
3.571428571428571740e+04;2.271794635274548284e+02;4.844884334064405884e+00;0.000000000000000000e+00
3.578571428571428987e+04;2.273185418653257557e+02;4.923108409512484407e+00;0.000000000000000000e+00
3.585714285714285506e+04;2.274583301036523437e+02;5.002571144309454709e+00;0.000000000000000000e+00
3.592857142857142753e+04;2.275988249749232182e+02;5.083272198307277279e+00;0.000000000000000000e+00
3.600000000000000000e+04;2.277400231662792010e+02;5.165211036157902669e+00;0.000000000000000000e+00
3.607142857142857247e+04;2.278819213192417976e+02;5.248386929148605162e+00;0.000000000000000000e+00
3.614285714285714494e+04;2.280245160294971640e+02;5.332798957009448948e+00;0.000000000000000000e+00
3.621428571428571740e+04;2.281678038466539249e+02;5.418446009731175295e+00;0.000000000000000000e+00
3.628571428571428987e+04;2.283117812740192676e+02;5.505326789386054465e+00;0.000000000000000000e+00
3.635714285714285506e+04;2.284564447683727053e+02;5.593439811928275773e+00;0.000000000000000000e+00
3.642857142857142753e+04;2.286017907397618956e+02;5.682783409015391030e+00;0.000000000000000000e+00
3.650000000000000000e+04;2.287478155512819740e+02;5.773355729794582558e+00;0.000000000000000000e+00
3.657142857142857247e+04;2.288945155188823435e+02;5.865154742746147676e+00;0.000000000000000000e+00
3.664285714285714494e+04;2.290418869111606170e+02;5.958178237444555769e+00;0.000000000000000000e+00
3.671428571428571740e+04;2.291899259491732721e+02;6.052423826388263706e+00;0.000000000000000000e+00
3.678571428571428987e+04;2.293386288062568212e+02;6.147888946777278818e+00;0.000000000000000000e+00
3.685714285714285506e+04;2.294879916078371593e+02;6.244570862334587247e+00;0.000000000000000000e+00
3.692857142857142753e+04;2.296380104312554806e+02;6.342466665077111543e+00;0.000000000000000000e+00
3.700000000000000000e+04;2.297886813056130109e+02;6.441573277106182438e+00;0.000000000000000000e+00
3.707142857142857247e+04;2.299400002115916379e+02;6.541887452413247317e+00;0.000000000000000000e+00
3.714285714285714494e+04;2.300919630813086769e+02;6.643405778648217463e+00;0.000000000000000000e+00
3.721428571428571740e+04;2.302445657981594991e+02;6.746124678897540861e+00;0.000000000000000000e+00
3.728571428571428987e+04;2.303978041966731212e+02;6.850040413482080481e+00;0.000000000000000000e+00
3.735714285714285506e+04;2.305516740623778560e+02;6.955149081716909265e+00;0.000000000000000000e+00
3.742857142857142753e+04;2.307061711316633819e+02;7.061446623680886603e+00;0.000000000000000000e+00
3.750000000000000000e+04;2.308612910916509122e+02;7.168928822002211376e+00;0.000000000000000000e+00
3.757142857142857247e+04;2.310170295800786562e+02;7.277591303595456473e+00;0.000000000000000000e+00
3.764285714285714494e+04;2.311733821851788093e+02;7.387429541458394588e+00;0.000000000000000000e+00
3.771428571428571740e+04;2.313303444455694660e+02;7.498438856405934771e+00;0.000000000000000000e+00
3.778571428571428987e+04;2.314879118501586959e+02;7.610614418817686300e+00;0.000000000000000000e+00
3.785714285714285506e+04;2.316460798380281005e+02;7.723951250416371650e+00;0.000000000000000000e+00
3.792857142857142753e+04;2.318048437983609062e+02;7.838444225990755854e+00;0.000000000000000000e+00
3.800000000000000000e+04;2.319641990703371164e+02;7.954088075150555603e+00;0.000000000000000000e+00
3.807142857142857247e+04;2.321241409430731437e+02;8.070877384054488957e+00;0.000000000000000000e+00
3.814285714285714494e+04;2.322846646555201460e+02;8.188806597160553480e+00;0.000000000000000000e+00
3.821428571428571740e+04;2.324457653964227006e+02;8.307870018951556190e+00;0.000000000000000000e+00
3.828571428571428987e+04;2.326074383042339662e+02;8.428061815639592780e+00;0.000000000000000000e+00
3.835714285714285506e+04;2.327696784670746695e+02;8.549376016921080179e+00;0.000000000000000000e+00
3.842857142857142753e+04;2.329324809226701234e+02;8.671806517675895165e+00;0.000000000000000000e+00
3.850000000000000000e+04;2.330958406583072531e+02;8.795347079690584380e+00;0.000000000000000000e+00
3.857142857142857247e+04;2.332597526108011152e+02;8.919991333346178664e+00;0.000000000000000000e+00
3.864285714285714494e+04;2.334242116664516971e+02;9.045732779359376252e+00;0.000000000000000000e+00
3.871428571428571740e+04;2.335892126610220032e+02;9.172564790437920834e+00;0.000000000000000000e+00
3.878571428571428987e+04;2.337547503797138120e+02;9.300480613020438270e+00;0.000000000000000000e+00
3.885714285714285506e+04;2.339208195571502245e+02;9.429473368927938637e+00;0.000000000000000000e+00
3.892857142857142753e+04;2.340874148773653474e+02;9.559536057071138515e+00;0.000000000000000000e+00
3.900000000000000000e+04;2.342545309738031278e+02;9.690661555130269278e+00;0.000000000000000000e+00
3.907142857142857247e+04;2.344221624293097648e+02;9.822842621223708548e+00;0.000000000000000000e+00
3.914285714285714494e+04;2.345903037761517851e+02;9.956071895571199093e+00;0.000000000000000000e+00
3.921428571428571740e+04;2.347589494960127183e+02;1.009034190219185234e+01;0.000000000000000000e+00
3.928571428571428987e+04;2.349280940200336261e+02;1.022564505051761330e+01;0.000000000000000000e+00
3.935714285714285506e+04;2.350977317288109987e+02;1.036197363708872032e+01;0.000000000000000000e+00
3.942857142857142753e+04;2.352678569524512966e+02;1.049931984717546385e+01;0.000000000000000000e+00
3.950000000000000000e+04;2.354384639705768905e+02;1.063767575645348984e+01;0.000000000000000000e+00
3.957142857142857247e+04;2.356095470124073472e+02;1.077703333259755425e+01;0.000000000000000000e+00
3.964285714285714494e+04;2.357811002567686671e+02;1.091738443696426408e+01;0.000000000000000000e+00
3.971428571428571740e+04;2.359531178321636276e+02;1.105872082618886409e+01;0.000000000000000000e+00
3.978571428571428987e+04;2.361255938168248178e+02;1.120103415381991496e+01;0.000000000000000000e+00
3.985714285714285506e+04;2.362985222387881947e+02;1.134431597193625763e+01;0.000000000000000000e+00
3.992857142857142753e+04;2.364718970759480499e+02;1.148855773273856329e+01;0.000000000000000000e+00
4.000000000000000000e+04;2.366457122561437814e+02;1.163375079019432157e+01;0.000000000000000000e+00
4.007142857142857247e+04;2.368199616572326249e+02;1.177988640160103273e+01;0.000000000000000000e+00
4.014285714285714494e+04;2.369946391071789833e+02;1.192695572920145430e+01;0.000000000000000000e+00
4.021428571428571740e+04;2.371697383841456883e+02;1.207494984177514041e+01;0.000000000000000000e+00
4.028571428571428987e+04;2.373452532166023730e+02;1.222385971618179568e+01;0.000000000000000000e+00
4.035714285714285506e+04;2.375211772834117028e+02;1.237367623898276037e+01;0.000000000000000000e+00
4.042857142857142753e+04;2.376975042139413006e+02;1.252439020801406144e+01;0.000000000000000000e+00
4.050000000000000000e+04;2.378742275881891430e+02;1.267599233388872193e+01;0.000000000000000000e+00
4.057142857142857247e+04;2.380513409368980717e+02;1.282847324163968139e+01;0.000000000000000000e+00
4.064285714285714494e+04;2.382288377416715264e+02;1.298182347220107857e+01;0.000000000000000000e+00
4.071428571428571740e+04;2.384067114351139764e+02;1.313603348400008031e+01;0.000000000000000000e+00
4.078571428571428987e+04;2.385849554009736835e+02;1.329109365445826896e+01;0.000000000000000000e+00
4.085714285714285506e+04;2.387635629742636922e+02;1.344699428156837229e+01;0.000000000000000000e+00
4.092857142857142753e+04;2.389425274414300588e+02;1.360372558538216659e+01;0.000000000000000000e+00
4.100000000000000000e+04;2.391218420404963467e+02;1.376127770954027696e+01;0.000000000000000000e+00
4.107142857142857247e+04;2.393014999612134659e+02;1.391964072280835296e+01;0.000000000000000000e+00
4.114285714285714494e+04;2.394814943452336706e+02;1.407880462056077775e+01;0.000000000000000000e+00
4.121428571428571740e+04;2.396618182862791855e+02;1.423875932628140184e+01;0.000000000000000000e+00
4.128571428571428987e+04;2.398424648303088134e+02;1.439949469306711904e+01;0.000000000000000000e+00
4.135714285714285506e+04;2.400234269757021934e+02;1.456100050512853272e+01;0.000000000000000000e+00
4.142857142857142753e+04;2.402046976734521877e+02;1.472326647922475296e+01;0.000000000000000000e+00
4.150000000000000000e+04;2.403862698273298406e+02;1.488628226619247563e+01;0.000000000000000000e+00
4.157142857142857247e+04;2.405681362941081716e+02;1.505003745237169888e+01;0.000000000000000000e+00
4.164285714285714494e+04;2.407502898837474277e+02;1.521452156110765586e+01;0.000000000000000000e+00
4.171428571428571740e+04;2.409327233596044664e+02;1.537972405414990718e+01;0.000000000000000000e+00
4.178571428571428987e+04;2.411154294386443553e+02;1.554563433314489451e+01;0.000000000000000000e+00
4.185714285714285506e+04;2.412984007916411713e+02;1.571224174107745064e+01;0.000000000000000000e+00
4.192857142857142753e+04;2.414816300434346203e+02;1.587953556364765717e+01;0.000000000000000000e+00
4.200000000000000000e+04;2.416651097731228504e+02;1.604750503076406432e+01;0.000000000000000000e+00
4.207142857142857247e+04;2.418488325143020745e+02;1.621613931794843921e+01;0.000000000000000000e+00
4.214285714285714494e+04;2.420327907553124760e+02;1.638542754768516119e+01;0.000000000000000000e+00
4.221428571428571740e+04;2.422169769394692196e+02;1.655535879093843121e+01;0.000000000000000000e+00
4.228571428571428987e+04;2.424013834653155754e+02;1.672592206843633633e+01;0.000000000000000000e+00
4.235714285714285506e+04;2.425860026868744228e+02;1.689710635214123613e+01;0.000000000000000000e+00
4.242857142857142753e+04;2.427708269138981620e+02;1.706890056658942001e+01;0.000000000000000000e+00
4.250000000000000000e+04;2.429558484121315587e+02;1.724129359030936115e+01;0.000000000000000000e+00
4.257142857142857247e+04;2.431410594035889687e+02;1.741427425712418042e+01;0.000000000000000000e+00
4.264285714285714494e+04;2.433264520668105604e+02;1.758783135759545502e+01;0.000000000000000000e+00
4.271428571428571740e+04;2.435120185371453090e+02;1.776195364031325852e+01;0.000000000000000000e+00
4.278571428571428987e+04;2.436977509070415806e+02;1.793662981326383843e+01;0.000000000000000000e+00
4.285714285714285506e+04;2.438836412263079012e+02;1.811184854519487430e+01;0.000000000000000000e+00
4.292857142857142753e+04;2.440696815024310240e+02;1.828759846690929436e+01;0.000000000000000000e+00
4.300000000000000000e+04;2.442558637008520179e+02;1.846386817260666646e+01;0.000000000000000000e+00
4.307142857142857247e+04;2.444421797452784233e+02;1.864064622119855841e+01;0.000000000000000000e+00
4.314285714285714494e+04;2.446286215179721353e+02;1.881792113765292029e+01;0.000000000000000000e+00
4.321428571428571740e+04;2.448151808600983657e+02;1.899568141421449141e+01;0.000000000000000000e+00
4.328571428571428987e+04;2.450018495719731391e+02;1.917391551180642040e+01;0.000000000000000000e+00
4.335714285714285506e+04;2.451886194134565642e+02;1.935261186121773136e+01;0.000000000000000000e+00
4.342857142857142753e+04;2.453754821042183210e+02;1.953175886445245624e+01;0.000000000000000000e+00
4.350000000000000000e+04;2.455624293240989289e+02;1.971134489599137396e+01;0.000000000000000000e+00
4.357142857142857247e+04;2.457494527134217321e+02;1.989135830401215443e+01;0.000000000000000000e+00
4.364285714285714494e+04;2.459365438733504732e+02;2.007178741170029213e+01;0.000000000000000000e+00
4.371428571428571740e+04;2.461236943662125043e+02;2.025262051848304523e+01;0.000000000000000000e+00
4.378571428571428987e+04;2.463108957158477779e+02;2.043384590125779710e+01;0.000000000000000000e+00
4.385714285714285506e+04;2.464981394079761969e+02;2.061545181563056062e+01;0.000000000000000000e+00
4.392857142857142753e+04;2.466854168905249480e+02;2.079742649716921932e+01;0.000000000000000000e+00
4.400000000000000000e+04;2.468727195740120806e+02;2.097975816258565374e+01;0.000000000000000000e+00
4.407142857142857247e+04;2.470600388318878231e+02;2.116243501096481694e+01;0.000000000000000000e+00
4.414285714285714494e+04;2.472473660009396781e+02;2.134544522495541941e+01;0.000000000000000000e+00
4.421428571428571740e+04;2.474346923816040089e+02;2.152877697201509122e+01;0.000000000000000000e+00
4.428571428571428987e+04;2.476220092383945541e+02;2.171241840552263369e+01;0.000000000000000000e+00
4.435714285714285506e+04;2.478093078002731318e+02;2.189635766600472522e+01;0.000000000000000000e+00
4.442857142857142753e+04;2.479965792610115045e+02;2.208058288231745081e+01;0.000000000000000000e+00
4.450000000000000000e+04;2.481838147796007945e+02;2.226508217277810076e+01;0.000000000000000000e+00
4.457142857142857247e+04;2.483710054806474545e+02;2.244984364632577467e+01;0.000000000000000000e+00
4.464285714285714494e+04;2.485581424547362417e+02;2.263485540373612181e+01;0.000000000000000000e+00
4.471428571428571740e+04;2.487452167588868974e+02;2.282010553863088020e+01;0.000000000000000000e+00
4.478571428571428987e+04;2.489322194169022566e+02;2.300558213874755253e+01;0.000000000000000000e+00
4.485714285714285506e+04;2.491191414198175380e+02;2.319127328697939205e+01;0.000000000000000000e+00
4.492857142857142753e+04;2.493059737262933879e+02;2.337716706252893673e+01;0.000000000000000000e+00
4.500000000000000000e+04;2.494927072630392217e+02;2.356325154199756611e+01;0.000000000000000000e+00
4.507142857142857247e+04;2.496793329252343199e+02;2.374951480050393471e+01;0.000000000000000000e+00
4.514285714285714494e+04;2.498658415769492649e+02;2.393594491276745373e+01;0.000000000000000000e+00
4.521428571428571740e+04;2.500522240515700503e+02;2.412252995421424373e+01;0.000000000000000000e+00
4.528571428571428987e+04;2.502384711522385317e+02;2.430925800200880360e+01;0.000000000000000000e+00
4.535714285714285506e+04;2.504245736522952086e+02;2.449611713616478426e+01;0.000000000000000000e+00
4.542857142857142753e+04;2.506105222956891225e+02;2.468309544059372129e+01;0.000000000000000000e+00
4.550000000000000000e+04;2.507963077974639248e+02;2.487018100416417710e+01;0.000000000000000000e+00
4.557142857142857247e+04;2.509819208441573721e+02;2.505736192174381216e+01;0.000000000000000000e+00
4.564285714285714494e+04;2.511673520942949835e+02;2.524462629522396284e+01;0.000000000000000000e+00
4.571428571428571740e+04;2.513525921788063613e+02;2.543196223456817506e+01;0.000000000000000000e+00
4.578571428571428987e+04;2.515376317015211498e+02;2.561935785882516114e+01;0.000000000000000000e+00
4.585714285714285506e+04;2.517224612395884833e+02;2.580680129713860893e+01;0.000000000000000000e+00
4.592857142857142753e+04;2.519070713439949145e+02;2.599428068976734352e+01;0.000000000000000000e+00
4.600000000000000000e+04;2.520914525399487047e+02;2.618178418907613292e+01;0.000000000000000000e+00
4.607142857142857247e+04;2.522755953274621277e+02;2.636929996049509128e+01;0.000000000000000000e+00
4.614285714285714494e+04;2.524594901817135337e+02;2.655681618356459595e+01;0.000000000000000000e+00
4.621428571428571740e+04;2.526431275536132546e+02;2.674432105284841654e+01;0.000000000000000000e+00
4.628571428571428987e+04;2.528264978702422070e+02;2.693180277892916052e+01;0.000000000000000000e+00
4.635714285714285506e+04;2.530095915353280418e+02;2.711924958937349572e+01;0.000000000000000000e+00
4.642857142857142753e+04;2.531923989297557966e+02;2.730664972961706383e+01;0.000000000000000000e+00
4.650000000000000000e+04;2.533749104120653044e+02;2.749399146404062222e+01;0.000000000000000000e+00
4.657142857142857247e+04;2.535571163189171102e+02;2.768126307673367137e+01;0.000000000000000000e+00
4.664285714285714494e+04;2.537390069656105425e+02;2.786845287254241654e+01;0.000000000000000000e+00
4.671428571428571740e+04;2.539205726465633575e+02;2.805554917795089764e+01;0.000000000000000000e+00
4.678571428571428987e+04;2.541018036358339316e+02;2.824254034198914098e+01;0.000000000000000000e+00
4.685714285714285506e+04;2.542826901876376269e+02;2.842941473711287514e+01;0.000000000000000000e+00
4.692857142857142753e+04;2.544632225368063416e+02;2.861616076013984511e+01;0.000000000000000000e+00
4.700000000000000000e+04;2.546433908993803357e+02;2.880276683305420349e+01;0.000000000000000000e+00
4.707142857142857247e+04;2.548231854730354655e+02;2.898922140402456549e+01;0.000000000000000000e+00
4.714285714285714494e+04;2.550025964376623335e+02;2.917551294811398321e+01;0.000000000000000000e+00
4.721428571428571740e+04;2.551816139558472969e+02;2.936162996825045468e+01;0.000000000000000000e+00
4.728571428571428987e+04;2.553602281734351322e+02;2.954756099603711661e+01;0.000000000000000000e+00
4.735714285714285506e+04;2.555384292200147627e+02;2.973329459258072305e+01;0.000000000000000000e+00
4.742857142857142753e+04;2.557162072094940299e+02;2.991881934938205134e+01;0.000000000000000000e+00
4.750000000000000000e+04;2.558935522405786287e+02;3.010412388909816528e+01;0.000000000000000000e+00
4.757142857142857247e+04;2.560704543973311047e+02;3.028919686641361153e+01;0.000000000000000000e+00
4.764285714285714494e+04;2.562469037497305635e+02;3.047402696883348128e+01;0.000000000000000000e+00
4.771428571428571740e+04;2.564228903541617228e+02;3.065860291748259669e+01;0.000000000000000000e+00
4.778571428571428987e+04;2.565984042540031282e+02;3.084291346791191302e+01;0.000000000000000000e+00
4.785714285714285506e+04;2.567734354801352765e+02;3.102694741088063779e+01;0.000000000000000000e+00
4.792857142857142753e+04;2.569479740515090498e+02;3.121069357311769465e+01;0.000000000000000000e+00
4.800000000000000000e+04;2.571220099756875470e+02;3.139414081816897095e+01;0.000000000000000000e+00
4.807142857142857247e+04;2.572955332493973515e+02;3.157727804702646068e+01;0.000000000000000000e+00
4.814285714285714494e+04;2.574685338590708170e+02;3.176009419904981002e+01;0.000000000000000000e+00
4.821428571428571740e+04;2.576410017814197317e+02;3.194257825256758565e+01;0.000000000000000000e+00
4.828571428571428987e+04;2.578129269839961921e+02;3.212471922569498872e+01;0.000000000000000000e+00
4.835714285714285506e+04;2.579842994257192004e+02;3.230650617705874339e+01;0.000000000000000000e+00
4.842857142857142753e+04;2.581551090574701561e+02;3.248792820649813251e+01;0.000000000000000000e+00
4.850000000000000000e+04;2.583253458226500925e+02;3.266897445581438575e+01;0.000000000000000000e+00
4.857142857142857247e+04;2.584949996577233264e+02;3.284963410945749729e+01;0.000000000000000000e+00
4.864285714285714494e+04;2.586640604928202265e+02;3.302989639520932741e+01;0.000000000000000000e+00
4.871428571428571740e+04;2.588325182522801242e+02;3.320975058488908616e+01;0.000000000000000000e+00
4.878571428571428987e+04;2.590003628552314012e+02;3.338918599510214591e+01;0.000000000000000000e+00
4.885714285714285506e+04;2.591675842161959054e+02;3.356819198777770197e+01;0.000000000000000000e+00
4.892857142857142753e+04;2.593341722455722902e+02;3.374675797101738794e+01;0.000000000000000000e+00
4.900000000000000000e+04;2.595001168503524127e+02;3.392487339955663828e+01;0.000000000000000000e+00
4.907142857142857247e+04;2.596654079345760806e+02;3.410252777557254689e+01;0.000000000000000000e+00
4.914285714285714494e+04;2.598300353999626395e+02;3.427971064930901690e+01;0.000000000000000000e+00
4.921428571428571740e+04;2.599939891465216988e+02;3.445641161959472498e+01;0.000000000000000000e+00
4.928571428571428987e+04;2.601572590730887100e+02;3.463262033461410994e+01;0.000000000000000000e+00
4.935714285714285506e+04;2.603198350779160819e+02;3.480832649247322053e+01;0.000000000000000000e+00
4.942857142857142753e+04;2.604817070593219341e+02;3.498351984179537766e+01;0.000000000000000000e+00
4.950000000000000000e+04;2.606428649161708222e+02;3.515819018237673532e+01;0.000000000000000000e+00
4.957142857142857247e+04;2.608032985485822337e+02;3.533232736571155641e+01;0.000000000000000000e+00
4.964285714285714494e+04;2.609629978584210335e+02;3.550592129567047550e+01;0.000000000000000000e+00
4.971428571428571740e+04;2.611219527499621336e+02;3.567896192900128938e+01;0.000000000000000000e+00
4.978571428571428987e+04;2.612801531304671698e+02;3.585143927594697999e+01;0.000000000000000000e+00
4.985714285714285506e+04;2.614375889107398052e+02;3.602334340081495156e+01;0.000000000000000000e+00
4.992857142857142753e+04;2.615942500057772691e+02;3.619466442255412630e+01;0.000000000000000000e+00
5.000000000000000000e+04;2.617501263353702257e+02;3.636539251523000615e+01;0.000000000000000000e+00
5.007142857142857247e+04;2.619052078246255633e+02;3.653551790867837923e+01;0.000000000000000000e+00
5.014285714285714494e+04;2.620594844046687513e+02;3.670503088893023147e+01;0.000000000000000000e+00
5.021428571428571740e+04;2.622129460131844780e+02;3.687392179884548682e+01;0.000000000000000000e+00
5.028571428571428987e+04;2.623655825950224312e+02;3.704218103852959132e+01;0.000000000000000000e+00
5.035714285714285506e+04;2.625173841028222910e+02;3.720979906596186737e+01;0.000000000000000000e+00
5.042857142857142753e+04;2.626683404976362226e+02;3.737676639739559192e+01;0.000000000000000000e+00
5.050000000000000000e+04;2.628184417494771310e+02;3.754307360793713144e+01;0.000000000000000000e+00
5.057142857142857247e+04;2.629676778379629241e+02;3.770871133199279512e+01;0.000000000000000000e+00
5.064285714285714494e+04;2.631160387529389482e+02;3.787367026373917867e+01;0.000000000000000000e+00
5.071428571428571740e+04;2.632635144950338599e+02;3.803794115767410489e+01;0.000000000000000000e+00
5.078571428571428987e+04;2.634100950763486253e+02;3.820151482897613704e+01;0.000000000000000000e+00
5.085714285714285506e+04;2.635557705209769779e+02;3.836438215410149866e+01;0.000000000000000000e+00
5.092857142857142753e+04;2.637005308657209639e+02;3.852653407105484007e+01;0.000000000000000000e+00
5.100000000000000000e+04;2.638443661605639363e+02;3.868796158007391028e+01;0.000000000000000000e+00
5.107142857142857247e+04;2.639872664694308355e+02;3.884865574380018671e+01;0.000000000000000000e+00
5.114285714285714494e+04;2.641292218706902304e+02;3.900860768798678180e+01;0.000000000000000000e+00
5.121428571428571740e+04;2.642702224578499113e+02;3.916780860164793410e+01;0.000000000000000000e+00
5.128571428571428987e+04;2.644102583400919571e+02;3.932624973775016031e+01;0.000000000000000000e+00
5.135714285714285506e+04;2.645493196429623595e+02;3.948392241334735786e+01;0.000000000000000000e+00
5.142857142857142753e+04;2.646873965089264402e+02;3.964081801020731177e+01;0.000000000000000000e+00
5.150000000000000000e+04;2.648244790980211292e+02;3.979692797510709568e+01;0.000000000000000000e+00
5.157142857142857247e+04;2.649605575884626205e+02;3.995224382020478515e+01;0.000000000000000000e+00
5.164285714285714494e+04;2.650956221772449908e+02;4.010675712349214450e+01;0.000000000000000000e+00
5.171428571428571740e+04;2.652296630807895781e+02;4.026045952906899572e+01;0.000000000000000000e+00
5.178571428571428987e+04;2.653626705355317767e+02;4.041334274762132850e+01;0.000000000000000000e+00
5.185714285714285506e+04;2.654946347985406305e+02;4.056539855668916061e+01;0.000000000000000000e+00
5.192857142857142753e+04;2.656255461481828206e+02;4.071661880102017506e+01;0.000000000000000000e+00
5.200000000000000000e+04;2.657553948846353933e+02;4.086699539307139162e+01;0.000000000000000000e+00
5.207142857142857247e+04;2.658841713306327392e+02;4.101652031310308644e+01;0.000000000000000000e+00
5.214285714285714494e+04;2.660118658320030818e+02;4.116518560965728568e+01;0.000000000000000000e+00
5.221428571428571740e+04;2.661384687582794868e+02;4.131298339987581869e+01;0.000000000000000000e+00
5.228571428571428987e+04;2.662639705033587347e+02;4.145990586979141312e+01;0.000000000000000000e+00
5.235714285714285506e+04;2.663883614860909574e+02;4.160594527464724024e+01;0.000000000000000000e+00
5.242857142857142753e+04;2.665116321509234467e+02;4.175109393918155831e+01;0.000000000000000000e+00
5.250000000000000000e+04;2.666337729685221802e+02;4.189534425792393790e+01;0.000000000000000000e+00
5.257142857142857247e+04;2.667547744362707931e+02;4.203868869556018240e+01;0.000000000000000000e+00
5.264285714285714494e+04;2.668746270791021402e+02;4.218111978701303144e+01;0.000000000000000000e+00
5.271428571428571740e+04;2.669933214499118890e+02;4.232263013802901241e+01;0.000000000000000000e+00
5.278571428571428987e+04;2.671108481303123199e+02;4.246321242514962080e+01;0.000000000000000000e+00
5.285714285714285506e+04;2.672271977311355045e+02;4.260285939613252992e+01;0.000000000000000000e+00
5.292857142857142753e+04;2.673423608931609579e+02;4.274156387020354941e+01;0.000000000000000000e+00
5.300000000000000000e+04;2.674563282876363814e+02;4.287931873822363116e+01;0.000000000000000000e+00
5.307142857142857247e+04;2.675690906169775758e+02;4.301611696295869081e+01;0.000000000000000000e+00
5.314285714285714494e+04;2.676806386152645700e+02;4.315195157943523441e+01;0.000000000000000000e+00
5.321428571428571740e+04;2.677909630490045743e+02;4.328681569495388715e+01;0.000000000000000000e+00
5.328571428571428987e+04;2.679000547175908764e+02;4.342070248946372146e+01;0.000000000000000000e+00
5.335714285714285506e+04;2.680079044540423752e+02;4.355360521577753730e+01;0.000000000000000000e+00
5.342857142857142753e+04;2.681145031255560980e+02;4.368551719965788038e+01;0.000000000000000000e+00
5.350000000000000000e+04;2.682198416340795575e+02;4.381643184018221859e+01;0.000000000000000000e+00
5.357142857142857247e+04;2.683239109170344818e+02;4.394634260978637030e+01;0.000000000000000000e+00
5.364285714285714494e+04;2.684267019477897520e+02;4.407524305457552316e+01;0.000000000000000000e+00
5.371428571428571740e+04;2.685282057363590411e+02;4.420312679440992554e+01;0.000000000000000000e+00
5.378571428571428987e+04;2.686284133300009671e+02;4.432998752317321589e+01;0.000000000000000000e+00
5.385714285714285506e+04;2.687273158137859923e+02;4.445581900880789306e+01;0.000000000000000000e+00
5.392857142857142753e+04;2.688249043112407435e+02;4.458061509364178221e+01;0.000000000000000000e+00
5.400000000000000000e+04;2.689211699849247452e+02;4.470436969443416331e+01;0.000000000000000000e+00
5.407142857142857247e+04;2.690161040370260253e+02;4.482707680255616367e+01;0.000000000000000000e+00
5.414285714285714494e+04;2.691096977100152685e+02;4.494873048413872141e+01;0.000000000000000000e+00
5.421428571428571740e+04;2.692019422872198220e+02;4.506932488017663729e+01;0.000000000000000000e+00
5.428571428571428987e+04;2.692928290933584776e+02;4.518885420675810849e+01;0.000000000000000000e+00
5.435714285714285506e+04;2.693823494952780493e+02;4.530731275503258360e+01;0.000000000000000000e+00
5.442857142857142753e+04;2.694704949024099392e+02;4.542469489149290496e+01;0.000000000000000000e+00
5.450000000000000000e+04;2.695572567674831816e+02;4.554099505796177993e+01;0.000000000000000000e+00
5.457142857142857247e+04;2.696426265869943109e+02;4.565620777176920342e+01;0.000000000000000000e+00
5.464285714285714494e+04;2.697265959019474622e+02;4.577032762583274916e+01;0.000000000000000000e+00
5.471428571428571740e+04;2.698091562983217955e+02;4.588334928875893581e+01;0.000000000000000000e+00
5.478571428571428987e+04;2.698902994077205335e+02;4.599526750494086969e+01;0.000000000000000000e+00
5.485714285714285506e+04;2.699700169079774241e+02;4.610607709453600478e+01;0.000000000000000000e+00
5.492857142857142753e+04;2.700483005236874305e+02;4.621577295375760741e+01;0.000000000000000000e+00
5.500000000000000000e+04;2.701251420268522452e+02;4.632435005475127809e+01;0.000000000000000000e+00
5.507142857142857247e+04;2.702005332374102409e+02;4.643180344571732121e+01;0.000000000000000000e+00
5.514285714285714494e+04;2.702744660238647612e+02;4.653812825103679529e+01;0.000000000000000000e+00
5.521428571428571740e+04;2.703469323038681296e+02;4.664331967116683586e+01;0.000000000000000000e+00
5.528571428571428987e+04;2.704179240447480197e+02;4.674737298291543652e+01;0.000000000000000000e+00
5.535714285714286234e+04;2.704874332641408046e+02;4.685028353923897271e+01;0.000000000000000000e+00
5.542857142857142753e+04;2.705554520305261121e+02;4.695204676950226030e+01;0.000000000000000000e+00
5.550000000000000000e+04;2.706219724638571051e+02;4.705265817930896333e+01;0.000000000000000000e+00
5.557142857142857247e+04;2.706869867360953776e+02;4.715211335067922960e+01;0.000000000000000000e+00
5.564285714285714494e+04;2.707504870717363019e+02;4.725040794198133653e+01;0.000000000000000000e+00
5.571428571428571740e+04;2.708124657485211060e+02;4.734753768795360429e+01;0.000000000000000000e+00
5.578571428571428987e+04;2.708729150978228972e+02;4.744349839979321359e+01;0.000000000000000000e+00
5.585714285714286234e+04;2.709318275053466323e+02;4.753828596502722803e+01;0.000000000000000000e+00
5.592857142857142753e+04;2.709891954116606030e+02;4.763189634758396096e+01;0.000000000000000000e+00
5.600000000000000000e+04;2.710450113126951237e+02;4.772432558782833212e+01;0.000000000000000000e+00
5.607142857142857247e+04;2.710992677603966285e+02;4.781556980244602073e+01;0.000000000000000000e+00
5.614285714285714494e+04;2.711519573632431275e+02;4.790562518445716478e+01;0.000000000000000000e+00
5.621428571428571740e+04;2.712030727867709174e+02;4.799448800326621267e+01;0.000000000000000000e+00
5.628571428571428987e+04;2.712526067541485304e+02;4.808215460454422896e+01;0.000000000000000000e+00
5.635714285714286234e+04;2.713005520467634142e+02;4.816862141020095578e+01;0.000000000000000000e+00
